RequirementText,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75,Component_76,Component_77,Component_78,Component_79,Component_80,Component_81,Component_82,Component_83,Component_84,Component_85,Component_86,Component_87,Component_88,Component_89,Component_90,Component_91,Component_92,Component_93,Component_94,Component_95,Component_96,Component_97,Component_98,Component_99,Component_100,Class
The system shall be able to display a menu at all times to facilitate manual order taking should the need arise.,0.27031298508847845,-0.1449425685025851,-0.03179603931189454,0.04631860334573961,0.1850662465420627,-0.026516737075277318,0.2090243189576883,0.06648986491908927,0.10018706061003375,-0.10788473971699479,-0.03179420084705002,-0.027278490214423405,-0.1450837378790827,-0.04720763392082583,0.07240374723750372,-0.09514108114374673,0.009470795036338103,-0.14956047279655274,0.1650430475220834,-0.013318543747099605,-0.04710906780102856,-0.049434990769357555,0.056155902178899514,-0.0019609058396350566,-0.018576645307651282,0.05321531304937845,-0.13562677393186423,-0.0600425826241666,-0.10511116595943454,0.009063288118100664,-0.0009895662690716095,-0.031093308232809272,0.08048049602722118,0.17107557568732337,0.19638117248006445,0.10571140599230074,-0.06943578657836406,0.042990712425237464,0.027774049225174825,-0.0031986854741565263,-0.009833225842690384,0.05232174550057857,0.038337306293494584,0.014217375599402345,-0.051178920986263705,0.07730289630171837,0.07587713854020817,-0.04929776139588882,-0.020373625500380882,-0.006450857596612215,-0.07007141307688672,0.014321412957594454,-0.01866842004575152,0.06296198501072085,-0.01006844764715663,0.0441103455708144,0.014405626406095176,-0.0035244051402169557,0.04991837660015622,-0.012318220664121275,0.005229433806031887,-0.0504448428238039,-0.036685305766251286,-0.01324424643985771,-0.039536670506392604,-0.057723846484430956,0.009225423916928339,-0.05901064069930743,-0.03179370169293143,-0.0005459489676604319,-0.03262281818916827,-0.0363495893060764,0.029675991584866394,-0.023348243886335777,-0.02134827959909056,0.049579487871118016,0.04272865648737963,0.010071616629691804,0.0075413445034927355,-0.030565081955981427,-0.055906473152171864,0.020879164720290805,-0.00837148980872748,-0.05214792489949095,-0.031366918480461366,-0.06827949881769596,-0.008723272697643506,-0.02463165566619955,0.03250505390015258,-0.07427772343476323,-0.02041788419961284,-0.06414351161305921,-0.018489736834017615,-0.09330287013315414,0.039712218552442925,-0.005693947610799782,0.00015321627455083982,-0.11935152883445056,0.010460816101355006,0.005212388002597983,LF
The system shall utilise periodic 30-second keep-alive messages between tablets and the server to monitor tablet operational status.,0.13506693057668392,-0.008956217435248763,-0.006047665806633065,0.0034718228835481477,0.050962350118069474,-0.014475901100932862,-0.017475034819361922,-0.01205658117371691,-0.014125072476459496,-0.00964945523656717,-0.007599924614063123,-0.014697423023495748,-0.0178032365230069,0.015448363388259369,0.02952289790777843,0.034329670025962954,-0.011497032807169003,0.015530023595322767,-0.019567381837081912,-0.021243610212476685,0.0010306193096096543,-0.016754658436751346,0.03609900056498315,0.13416763147660848,0.02694126184473041,0.004191619327865888,-0.005514297519048892,-0.0836745870496722,0.09444415531737971,-0.003471005498920368,0.04392426698725947,0.0006101342974086498,-0.0059282456145947,-0.06535341739388366,-0.04329636228609075,0.10105364224530548,-0.015694474906939825,0.03395246121492701,-0.05686719891016698,0.06870309356345747,0.04437685370219022,-0.004606222017379629,0.07111851090868007,-0.023344268524603484,-0.01868538363950429,-0.15738421105837574,0.16498329491955563,0.05562301070516691,-0.019574186082089114,0.039317209150029786,0.1948701590045767,-0.03149671794977518,0.038840502899428524,0.10717388074610415,-0.06620877329731903,-0.0272488168863949,0.03177149695170754,0.041009525127376684,0.004524217166741653,0.1017304570068563,0.04233333503862642,0.04864627565243897,0.08332243070392162,0.016771143577073457,-0.026636755067036652,-0.12848620150477905,0.1725755486239133,-0.14890235038295713,-0.015385784473077712,0.12316600852664407,0.10869356457493129,0.13862724196119663,0.015206563243845306,-0.06256921598029681,-0.054041542372564484,0.042940075315399576,0.005747899813789176,-0.10919332315120728,0.05672794644072334,0.06725889375558292,0.08227133548332895,0.016565920023016153,-0.07228612939210881,0.07414727671715947,0.10843367790298288,-0.009635868628309396,0.03216938083761911,0.10814829430816694,0.09386386509198644,-0.0845014275835094,0.009432461337819817,0.0992475244349837,-0.014141798967088868,-0.016244643267181676,-0.06654273637265774,-0.010869090506026793,-0.12781755373247336,0.0520355905295732,-0.03350441921739991,0.056055834963142745,O
A waiter password used for tablet login must have a bit-strength of at least 64 bits.,0.10136087300777102,-0.06020629277763392,-0.11114436298228336,-0.0563215872862046,-0.09755606126164157,-0.03577235409672777,-0.052600295376521215,0.0010703332826955724,-0.13240835259610853,-0.09485217475659077,0.0793982808579709,0.04247544837186503,-0.0366935653438631,0.006549160255035652,-0.00812548543521244,0.007660748523345481,0.09970105528661283,-0.017795903686231573,-0.14147600010443992,-0.07640517777487138,-0.04498842100609001,0.02179349614042454,0.185866007256316,0.04967778930050325,0.0519813450808014,-0.17540101038343392,0.20549721902002063,-0.052358299803778624,0.016191238309108416,0.20898223021736662,0.11557159312406606,-0.17185136655069153,0.05006825992624987,-0.1845995027075891,0.20029629779761013,-0.1870389502914223,0.05960459065178293,0.07060310038141934,-0.008418762100894078,0.08602759680616467,-0.07847692820982187,-0.17804321468186357,0.10172279089436786,-0.08472485794353109,-0.026447831866646065,0.10876512744372932,0.19823409578012252,-0.10172544840632408,-0.09922153779850648,0.2608320980944292,-0.03558114316230044,-0.055722416128352235,0.14857507183662777,0.10387758716393425,0.06354942536400393,-0.06539672420270157,0.06195157091466095,-0.08940288908426558,0.023582617930130497,-0.07850471553405557,0.10050070123670862,0.1007247918471044,-0.017715835410686314,-0.06406871821194327,0.011050613769514155,0.03622390268969718,0.005362016137398885,-0.021406496119371957,-0.07470716727940571,-0.03838430654302988,-0.05076621465366608,-0.0023683919064754234,0.04990019971269433,-0.04061256526074986,-0.012185529291386088,-0.009012270807753011,-0.009846723804520138,-0.050783301001816036,0.02515160340250829,-0.006343063257531825,-0.021727422562581974,-0.06101351522426114,-0.02999892136992767,0.04920048602362318,0.04471945155272449,0.01903058861171114,-0.03944910055222416,0.02858334583200442,0.04633573121493965,0.0024948778253385175,0.01819143312297391,0.0060261949978819545,-0.0013466537284596014,0.02993381434043823,-0.005120420699374964,0.0017260680150782987,-0.05627693666003836,-0.006070958616482812,-0.06314655368430128,0.020364395150519507,SE
A waiter password used for tablet login must be changed every three months.,0.07407220346169714,-0.0611634536847509,-0.07514444738858483,-0.06091750697578234,-0.05750904432830185,-0.005714336158921636,-0.023892009275203862,0.02393174250550234,-0.11699816129264523,-0.08554752152503897,0.08805878611836167,0.042682708310931045,-0.03167796596108347,0.034524435438184585,0.007464741634205464,-0.04276874061513868,0.07806960908935363,0.007501465813538239,-0.08490029889753067,-0.035116922075846574,0.045555981733415275,-0.017351056288886436,0.12575006660550606,0.023806011624377465,0.059114463214543875,-0.14150758384205178,0.11143634094483523,0.007978166658227944,0.0020237448680149126,0.2049882204802868,0.08913461616647728,-0.1473936913612246,0.025388670943806164,-0.11605032966485475,0.14344222133377432,-0.18452702515963396,0.07153194759438991,0.013862212724814261,-0.05922633145813615,0.08037040299391288,-0.038496457601930725,-0.15339621041094653,0.17309671993943587,-0.05885161291457773,-0.0035363968074780634,0.034945719143008716,0.19391487809573113,-0.06663760151608983,-0.04304750413436223,0.2472670745189054,-0.01459559796970283,-0.04692094358372479,0.14925409163894415,0.07974736103176865,0.00518867431953989,0.0039040782651788286,0.010361432748951988,-0.10386367983478809,0.014411864403525734,-0.05921454635922294,0.1460559676648691,0.10695977994317551,0.02497313705282589,-0.06173770480029088,0.038027927434225776,-0.013445118265532602,-0.012876237213885196,-0.03422761257535026,0.028343722197765115,0.032928248477949916,0.043958899440379104,0.0688618619337652,0.06387344832108109,0.03779581057888596,0.0620877529013755,0.05130270410895454,-0.0031443226247128437,0.0017827956054040622,0.05112890153434983,-0.003267477135449939,0.007482109259474776,-0.040181760358011555,-0.05732996592213471,-0.029874745938709896,0.02633881789368689,0.011885532674605015,-0.023346416531788136,-0.015921698037899744,0.04229352158896809,0.046415319528457816,0.07180148590250188,0.03365353667472463,0.02901032527584264,0.033162972662124326,-0.04012902394896803,-0.0646888436681284,-0.02922428828439736,-0.04803307499576163,-0.033030354991957195,0.05246430647311521,SE
A waiter shall only be able to log into one tablet at any given instance of time.,0.18633346297169226,-0.04357804781112946,-0.1108754495298405,0.06610882436057956,0.0186133453961285,0.13670914811085766,-0.004897068500751047,-0.04456445443320974,-0.028977387712443115,-0.013038575295447961,-0.07136800718735402,0.11721238296345311,-0.006319811678094371,-0.044187863677828794,-0.028949593337629382,-0.09727700481015146,0.03390735199618636,-0.11986714621033032,-0.13408296348926246,0.004004801166588182,0.1414825561477282,0.009272903787908831,-0.17939847557554936,0.07936856022815042,-0.039972588905765445,-0.012394285434309857,-0.015969763546393546,-0.04095388316684769,0.03820147971621612,-0.06566434783458167,0.0129365989888954,-0.005610458500200727,0.005239284852232546,0.043709476967919464,0.12395684870889499,-0.10502364783463122,0.01872791215262169,0.1175217061134258,-0.09481566682246713,0.0689570265800091,0.001460220810139173,-0.08942546272759745,-0.09001010541088221,-0.08461722135889765,-0.0447237480359483,0.01813738014204154,0.044819253857164794,-0.003416979803947599,-0.06289851676260845,0.03563088559005982,0.0370457359576882,0.023914187412808444,0.08043543003151464,0.11864153322786876,-0.06340465671844198,-0.07440782231856605,-0.01910381083335367,-0.18832222744863916,-0.04037195581543323,0.03394055006711967,-0.07860200789593322,-0.2190602180713301,0.11416738867752088,-0.09914718475082056,-0.06672636855421109,-0.09728713051638128,0.003740633556529902,-0.1305150942694198,-0.06218954054794579,0.14973621549415161,-0.11373823089973517,-0.011008143480671393,-0.09401154227918479,-0.08890820458901229,0.01053781949586645,-0.09602752234740813,0.029087209465621256,0.031675035761746295,0.16014543923549948,0.11228422993992802,-0.0013927640756374905,-0.01568999512029405,0.05416919775879912,0.12639502016281812,-0.09424267180418937,-0.003925285690172147,0.03378324815110432,0.021367658954597944,-0.1074196676330548,-0.00012535188598058675,0.05959050593643006,0.05057698133027857,-0.01755616804238568,0.04687355340556755,-0.01626019154441631,-0.03265742434964254,-0.040453514659717034,0.01185605140009829,-0.11541347337766715,0.04184650825858763,SE
A waiter that attempts to log into a second tablet while already logged into another tablet shall be rejected and notified through both tablets.,0.08024877392874882,-0.01859907212133072,-0.024101062089610395,0.0277035665463765,-0.01678462645988633,0.0002964834318492189,-0.01194072758548035,-0.002028546925524911,-0.03586031422413273,-0.020533641336922426,-0.04387322964022745,0.015329918540562064,-0.006612486593663643,-0.0430769198282533,0.015268276239512133,-0.009124720908337254,0.03149191413387691,0.003941527586904249,-0.04924820541865979,-0.004141705281165529,0.006805783584474492,0.002615841075116511,-0.04275337870943552,-0.008669341289134342,0.013426353416974356,-0.04922085182954794,0.03504527120743836,0.038641800656257524,-0.05615930396089471,0.029314632380762293,-0.019815193649406922,-0.03061616035824761,-0.007481336016891193,-0.038866563289635024,0.008322892449450255,-4.809027743439293e-05,0.035927956662362585,0.02886997141923594,-0.07927484540302242,0.005635724244443275,0.037992965591396796,-0.07073207471283052,0.07557659786630663,-0.14797861868168202,-0.0796564810874849,0.050998891244754666,0.12741349717286266,0.020418942742021003,-0.04134742843385875,0.03772456439303381,0.04203375051800923,-0.040668975413154125,0.031019669552782562,0.08363458200933445,-0.11286580172274925,-0.11149563295544065,-0.024041875214314338,-0.115499791791876,0.009436144405352807,0.07136052972132516,0.00031495548079620624,-0.18983810096325343,0.027037274006889628,-0.06663086357135431,-0.08892037693581038,-0.11883790234116383,0.18343464120915565,-0.17654398981853353,-0.018001806834182427,0.10636457684145444,-0.07347996431910536,0.011229774447300198,-0.08604042365018469,-0.07685581584340193,-0.06019785423176149,-0.06165114012651174,0.006172998067480088,0.003297760881948948,0.07923802403102198,0.15295055124231757,-0.05229745412218875,0.013887856293773367,0.13555912293275205,0.1417958819317822,-0.07340149751188174,-0.013622232366600305,0.030727320994287922,-0.0625723606102243,-0.07101502706142018,-0.0602449884475135,0.12133026682198701,0.033894779709015076,0.018418309886329417,0.05399988332346021,0.08909653408221889,-0.07318774839318704,-0.1507465273982193,-0.04718236044200433,-0.03360673595023404,-0.010425140704316473,SE
A display shall not require a user to log in.,0.24105779603931304,-0.08788135676902727,0.12308182780251264,0.011262285099090049,0.11372942018945983,0.017990981418445247,0.13196688109283491,-0.008295425860662495,-0.10663466515110709,-0.07858224200600684,-0.14680055848058773,-0.06424573581047656,-0.14783347529813048,0.01837616752378915,0.06615855227005782,-0.12576150367309252,0.1909628974266167,-0.05225454865897476,-0.019395362328618177,-0.12401333533905119,0.10176060245402054,0.13855290152781696,-0.0553945397456791,-0.14475969971292146,-0.01914720792777546,-0.17033676944774725,0.08271122358924028,0.022964754386762636,-0.05122737018215104,0.05763279037532662,-0.05956966995603208,0.035908506183536054,-0.06477330396659926,0.04392802194176037,0.03806645517310597,-0.16566950696667576,-0.012863611500681209,0.06621194452378046,-0.17980463493115542,-0.07607007482287971,0.016246065236432034,-0.11866698242214194,0.04399442859418438,-0.08851539463762738,0.008070270900509937,-0.066144766225268,-0.030652889407327483,0.001174040671334688,0.12936699613300442,-0.20628829071217072,-0.11479348862824992,0.09672345440906185,-0.1383656210891577,0.07969677289998564,-0.1514337341400041,-0.16428372234684507,0.09020939155756094,0.0024951108742024587,-0.0011195729650523263,-0.01456551960895688,-0.007989417994962061,0.025129446527545597,0.04533716211398933,0.015706220921044158,-0.00636279267785967,-0.049224739373114876,0.09768252510153672,-0.06541056027108483,-0.07738706142765842,0.11288392997788843,-0.0429394685490642,0.04953041791110269,-0.03589680594407232,-0.05222633027090542,-0.03331721608260855,0.0325464025749132,-0.04664908721056551,-0.09147861563889895,-0.026772483260641435,0.02684889908400986,-0.056317048591334226,0.012235793453800896,0.0626496740877869,0.03825925966049849,0.018731851571336052,0.04284165239723324,0.040840072005113026,0.02159320755863243,-0.053502987139394984,-0.05454912587894699,0.03172940993719833,0.04141357919547301,-0.08621594020056175,0.08148093935949541,-0.04903698464335976,-0.009120412468786355,-0.06308317395281021,-0.023048136134869755,-0.0008057116155906477,-0.0009128934472618887,SE
A surface computer shall not require a user to log in.,0.18680047314627257,-0.06994764467435077,0.09888843750110388,-0.033737531310701105,-0.047239872513479456,0.1084983982868699,-0.0067394032773912555,-0.03949393223824462,-0.051226671739775985,-0.03690366890876384,-0.11067355585856618,-0.04430994279072458,-0.12903085599345182,0.07900481767649697,0.05573891297411156,0.005337963250358852,0.1691699232670721,-0.0627293286360442,-0.09827847753595134,-0.06754110621205388,0.19505449912789585,0.1170346222546965,-0.08916340515564845,-0.08276784419259685,0.06035353545259234,-0.18294843166995337,0.04826505104559421,-0.03884368072227372,-0.07870346971002684,0.04689493410987314,-0.05718256103180809,-0.01492915923620327,-0.02339267899767547,0.013716641310569926,0.07239888956811348,-0.1714525967449188,-0.04181100382144203,0.04829001521302621,-0.20225633915364152,-0.12365972233004704,0.0394868496651078,-0.1368514080690405,0.10180866353265683,-0.10957784621835015,-0.04283462154701274,-0.0750231749179106,-0.06996666107804657,0.03619006281361392,0.11943735413452727,-0.1859976152146556,-0.10773357941158376,0.12994462842799995,-0.1973433101560391,0.045848849868254,-0.15975124780760291,-0.17719007612017584,0.09792167413136477,-0.03020421237467897,-0.045279544795287244,0.026013418947628313,-0.06886475894829266,0.011180501231188486,0.04261593189219898,0.07958920334946902,0.04227014033269552,-0.004125394709133541,0.09248344261432043,-0.10213240210535526,-0.12667164691700697,0.1066616537927118,-0.015235366092289431,0.07949578397267901,-0.09759925211304482,-0.08024389454376767,0.050388197774635,-0.02967357293324941,-0.03292661795814225,-0.09880924104346492,-0.06830701062419268,-0.06311163080514706,-0.12931294617685202,0.028931986109850143,0.03340588535050095,0.08422555072446103,0.041021372732435765,0.025649526984185416,0.0691405065323836,0.028165251959074156,-0.046029787073429494,-0.023381385001557866,0.009268276237184046,-0.02969514269117831,-0.07250534286944918,0.02407044118386885,-1.9842379536661597e-05,0.015760605166168253,-0.02741052599275897,0.026438704502862724,0.038504318080200606,0.07824457615403825,SE
A tablet shall require a user to log in using a username and password.,0.15457878400989047,-0.05294745795473485,0.08757541101425577,-0.03197493199203034,-0.03828651807883955,0.06330413858654285,-0.018323281336370716,-0.023747017192548858,-0.06314695827374099,-0.05363381526593778,-0.03741962607392874,-0.04482324108506693,-0.10093654357355958,0.019213028548750153,-0.008815797960761927,-0.007705470116136492,0.17148352902203046,-0.08016239372704444,-0.03263702795135923,-0.010052340870510186,0.05404325428252485,0.0025329228370638,-0.0520618596681157,0.006883526461435625,0.05714190405783154,-0.14491280483504998,0.11511271440705115,-0.005667775351079737,-0.011748521548509567,0.10267656512512692,-0.013615347768887887,-0.1256599309356252,-0.022958023144893425,-0.050194854509680406,0.044714348544139956,-0.08764577208618114,0.04731773721106104,0.10029461046213932,-0.17491354527209527,0.002748428895112308,0.0191748793583012,-0.1907445994372267,0.1541904818297372,-0.15360754046586225,-9.314529880359058e-05,0.03977303598604415,0.05920131772385888,-0.022596281417442417,-0.04111981528194847,-0.05451743807207693,-0.020625541796169395,0.04560627405799041,-0.11057792516933075,0.03098266328350288,-0.15176193531103466,-0.060308820530589446,0.05663651493891853,-0.13041761608176033,-0.009056942368708128,-0.022910543014295168,0.03604074609778562,-0.06472161486994857,0.09989786478315067,-0.08493097590977741,-0.0037249123534690027,-0.044860154225273,0.08530182177825633,-0.06683129149360752,-0.13026768915188022,0.15266625883937995,-0.09511596275425478,0.0868075441812311,0.028664153989568373,0.0633913042361737,-0.013328589339362961,0.01799403606091621,0.05670640747825295,-0.13589875614355754,0.029300470662713088,-0.13364200057638198,-0.1526048761702414,0.023860446694560885,-0.02540555193164889,0.16197286206904424,-0.00964125223474036,0.0813206198286496,0.03366979801618805,0.08570549777221062,-0.0326751420670571,-0.0649286839323699,0.07701245926411196,0.039611325181799335,-0.07482036493163005,-7.602532500168915e-05,0.03184760400415606,0.060629216045019564,-0.1410217842090851,-0.02059975070012517,-0.07662296899978385,-0.02521470923851566,SE
Responses to view information shall take no longer than 5 seconds to appear on the screen.,0.1567666518768452,-0.05892540419127598,-0.041468675426909817,-0.04333271616551745,-0.006806151442771021,0.28553750041048315,0.16203786221453806,-0.04483622253811488,-0.1266096928393558,0.19370835062852268,-0.23682959005647888,0.08343770175122961,0.022890684987395098,-0.02428361591968827,-0.03525763767426514,0.005550126477223664,-0.30115161581933136,0.11863134481906015,0.013525884774120955,0.02131988007550853,-0.08777803882660655,-0.11461162113509638,0.14615474553376503,0.040446797504148875,0.053388073009655326,-0.2512061750756441,-0.026545727172239526,0.024992755889921496,-0.022462126085745788,0.011706522967341886,-0.05463775900651159,0.1501797251809121,-0.06110575025240304,0.011801733094379704,-0.16202505313426405,0.0621965341794916,-0.0005577937715404192,-0.018829239001441074,0.06193510934812237,-0.057411871682844805,-0.0654425900103862,0.0007169632454480973,0.01967333518180146,0.008765648209074231,0.04454497419271528,0.18419041410808967,-0.013318532510850236,-0.018287245319957252,0.004988791950745968,0.0382706735910269,0.01548000935665209,0.07631754733403612,0.08006842760421544,0.0033481310186150217,0.02629963199796904,0.03188807558605175,0.027139755619260877,-0.02550376389509798,-0.06224536987255668,-0.01304074018778157,0.011731856416078892,0.04532773469840091,0.02185536098584968,-0.019133089088391463,-0.007809512976134799,0.01845066739508295,0.038912695851508236,0.009546627032102628,-0.04883595673277023,-0.024981978080148615,0.043465610348691945,0.006320747696267421,-0.018764242718807275,0.05343420892892636,-0.007138831318528724,-0.022615644483212786,-0.04188956412737729,-0.046470991798381024,-0.03123282670817784,-0.061904346239020684,-0.05283991945697064,-0.0017311299086443781,0.02614253254451439,0.05650024503316526,0.06971852050302764,-0.048167919877244864,-0.03834638297761357,0.031431442976244596,0.01810429470060739,-0.05961111386313254,0.09483139499540665,-0.05612087166511645,-0.05471388069921402,-0.006174360082024665,-0.06708281303022895,0.06759011284544106,-0.013415397502767894,-0.04716341335184266,0.031682241403396066,0.006171261327375427,PE
System will use secured database.,0.19400903187626653,-0.13114082833246232,-0.13706224563862746,-0.047446937664273436,0.032533403153321545,-0.115578045038283,-0.1276548660565544,0.13935200658534036,0.12762315707485217,0.08311474817588957,-0.009822409963638255,-0.25216316876394496,-0.007613932121881361,0.29755705787078884,0.03720214507863407,-0.062844373791524,-0.053035583496507326,0.10343753210912038,-0.03916637143812183,0.12412668050271551,-0.17516165089154048,-0.06929605425316297,-0.09312748218458576,0.08354808287326507,0.1584006717747349,-0.007956588340012368,-0.049712186458312324,0.1447537344960712,0.08593258528648089,0.08585753257713136,0.13938829614551407,0.09759611226199758,-0.010734207246593725,-0.017461264907814807,0.11818678159444185,-0.13273139280136304,-0.02623230049751898,-0.013705459442715022,0.13106019877974245,0.009924345899930319,-0.05417650387203733,0.05484433137442632,-0.07100696130036303,-0.013529238928908525,0.006687579540456587,-0.052797238026473785,-0.03192983326439407,0.07559667228060371,0.03476300593109301,-0.03616523666762198,-0.02158618298036429,0.06109389951943698,0.015215676989373846,0.0043892349513536145,-0.0880006618574737,-0.004176754564436188,0.018671678401523038,0.10658697212829793,-0.033242831327481244,0.005336503180036542,0.014005278520059098,-0.10906556979082949,-0.01290653235023861,-0.053043768078051425,0.01213698817927314,-0.021814340588690754,0.022134273589112595,0.010673373490863957,0.04314611971113621,-0.0004614604421396412,-0.007006608482806621,-0.0401763573866125,-0.02754849185541897,0.034107799253404125,0.01146707566792101,-0.005030731445278028,-0.021164608200757495,0.02597234781923783,-0.002120051950564278,-0.02361440593655408,0.021051014453224923,-0.03150694744087171,0.02674072310351447,0.07020628909248297,0.052273538849949515,0.019163713424611387,-0.017033865670813608,-0.019378280068797278,-0.02073500092511881,-0.04180414904394085,-0.05096191713956333,0.013355815474095615,-0.0022229733343950295,-0.0059431090635173175,0.029214355725505892,-0.010100367275615734,-0.0005677804636906409,0.03417475890781875,0.0072809557116091305,-0.006804213620429796,SE
Unauthorised users can only read data without modifying anything.,0.11848348493225724,-0.058459703461411876,-0.16382945022791728,-0.0670691767032994,-0.08518062875274664,-0.14943365632271136,-0.10763447421207735,-0.08980234054522106,-0.05743362758817411,0.03775687714430288,-0.11421696986939511,-0.05393923548367415,0.0964564869602606,-0.19807236805115377,-0.06686538296581743,0.011222409018008188,-0.09278491371778301,-0.298741393718918,-0.06426466221395351,-0.022409527972586756,0.0656432059295251,-0.04264213219101229,-0.08819260719273816,-0.03554129564736785,-0.026107996202151602,0.03839145483948986,-0.01947524472569638,0.09249235306018733,0.11701632980435803,-0.08759365194067975,0.02964347600357799,0.04378281522399636,-0.09551648925335099,0.23122953439327365,-0.05803909584685538,0.008456007115842053,0.07839897238972872,0.024262896086175052,-0.02725862149320211,0.10087176000577718,0.0061253507674406404,-0.07385636753903482,-0.041792432534215405,0.012297758289433754,0.10627988646491196,-0.10644553328910077,0.10966734087547786,-0.12418808433079692,-0.057184767395277225,0.04397558274079241,-0.07880058656575947,0.05292483187186974,-0.02346030813835392,0.0032978504297816796,-0.012399027517289322,-0.11333359410612305,0.010784041403052554,-0.007429699010693187,0.0394682204163542,0.05979771325860335,-0.0632337215572191,0.07062256245055626,-0.0036462200627804513,-0.07871587918760582,-0.010965580340667004,0.033157878057174434,-0.004103772383947447,-0.11442402252634126,0.01218436710367052,-0.07106353545069327,0.09790572702680465,-0.05977734083251776,0.14919405275937214,0.04699136946082958,0.07674491000467845,-0.053773578337713096,0.06312728055089802,0.002430948664517322,0.002240122220013128,-0.019135066823845834,0.052262954376083,-0.06612715118333211,0.01320325569864406,0.03276763207303801,0.023182008829078036,-0.04836258240594399,0.03753310770794201,-0.058335745386869156,0.04934489794891536,-0.06150820447416443,-0.04584324514188657,-0.12300225941430644,0.02253753763632991,0.016655437415095873,-0.0498663383809619,-0.0136712954454253,0.0015122523506289481,-0.039815111695764654,0.07774852239540936,0.037385725578791835,SE
Authenticate and Login user to the web app.,0.12887892042363594,-0.09549427867555683,0.10366436939834078,-0.08087030895978162,-0.09407244783080815,0.08191471847669242,-0.06051180989814524,0.04500300432543715,-0.11825966012799513,-0.054263889504037044,-0.0053989646393917574,-0.02529562186972413,-0.05952661154415531,0.07776513143901417,-0.03903516733064731,0.027497048357196737,0.19321555878258545,-0.08559010678041429,0.04539461504959206,0.024288932325710135,-0.05029136839372649,-0.035301126290056425,0.03166994951243467,0.05077771566335705,0.07409055525551778,-0.13398219748027912,0.1599860863123576,0.030874794188061137,0.0040486816467614015,0.04901479166942527,-0.09027607473644064,-0.14741004360360943,0.0501100491714669,-0.07788676670757266,-0.02542489856833126,-0.080310307521411,0.04079224248264542,0.28907349232891155,-0.08272696076481333,0.12568183427359852,-0.050273043336817196,-0.014466624995807587,0.09726320112888395,-0.06929225586352969,0.0898033210829592,-0.03326326165466189,0.26008069951731505,-0.10970731731246963,-0.06636574615414859,-0.022418969491338606,0.06990172898064886,-0.0728150688209377,0.02674590078748519,0.019532904671398222,0.09406167747586591,0.16179194251623086,0.10914976174202984,0.029100874633490467,-0.10120064082054817,-0.16006339951087575,0.14726434114701795,-0.020534165239610748,-0.0963691573851051,-0.005979894694347565,-0.012774523454679079,0.08818140591197904,-0.13805629982930157,0.10145491435859585,0.08937908378060205,-0.054497164898353184,0.016682234773819513,-0.005724967329423747,0.01821610947963813,-0.13592436348410658,0.174356358974084,-0.08739335184681561,-0.12389749294685615,-0.0334392473157546,0.03322174073407995,0.0659993755159204,0.13432950554722894,-0.042932094216365055,0.1234758724861824,-0.053563822588513325,0.07295661457429944,-0.007309785488185429,-0.05898553920770383,-0.04758027956853544,-0.055123051244241765,-0.04793274631548219,-0.02732154819543345,-0.02258231525720335,0.0662509063139679,0.04803114133525321,0.014449127291417577,-0.017290697939625628,0.006832489700598833,-0.0049075633047830775,0.05566961477011327,0.060709995911875654,F
